Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2024-01-09 17:38:07,"Pull 2",51m,"Pull Up",2,100.0,10,0,0,,,0
2024-01-09 17:38:07,"Pull 2",51m,"Pull Up",3,80.0,8,0,0,,,0
2024-01-09 17:38:07,"Pull 2",51m,"Bent Over Row (Dumbbell)",1,26.0,10,0,0,"",,0
2024-01-09 17:38:07,"Pull 2",51m,"Bent Over Row (Dumbbell)",2,26.0,10,0,0,,,0
2024-01-09 17:38:07,"Pull 2",51m,"Bent Over Row (Dumbbell)",3,26.0,8,0,0,,,0
2024-01-09 17:38:07,"Pull 2",51m,"Straight arm pushdown ",1,21.6,13,0,0,"",,0
2024-01-09 17:38:07,"Pull 2",51m,"Straight arm pushdown ",2,21.6,13,0,0,,,0
2024-01-09 17:38:07,"Pull 2",51m,"Straight arm pushdown ",3,21.6,11,0,0,,,0
2024-01-09 17:38:07,"Pull 2",51m,"Bicep Curl (Barbell)",1,30.0,10,0,0,"",,0
2024-01-09 17:38:07,"Pull 2",51m,"Bicep Curl (Barbell)",2,30.0,7,0,0,,,0
2024-01-09 17:38:07,"Pull 2",51m,"Bicep Curl (Barbell)",3,30.0,7,0,0,,,0
2024-01-12 17:49:11,"Legs 2",46m,"Leg Press",1,50.0,8,0,0,"","",0
2024-01-12 17:49:11,"Legs 2",46m,"Leg Press",2,100.0,6,0,0,,,0
2024-01-12 17:49:11,"Legs 2",46m,"Leg Press",3,100.0,5,0,0,,,0
2024-01-12 17:49:11,"Legs 2",46m,"Leg Press",4,100.0,5,0,0,,,0
2024-01-12 17:49:11,"Legs 2",46m,"Lunge (Dumbbell)",1,16.0,11,0,0,"",,0
2024-01-12 17:49:11,"Legs 2",46m,"Lunge (Dumbbell)",2,20.0,10,0,0,,,0
2024-01-12 17:49:11,"Legs 2",46m,"Lunge (Dumbbell)",3,20.0,7,0,0,,,0
2024-01-12 17:49:11,"Legs 2",46m,"Seated Leg Curl (Machine)",1,41.0,8,0,0,"",,0
2024-01-12 17:49:11,"Legs 2",46m,"Seated Leg Curl (Machine)",2,32.0,10,0,0,,,0
2024-01-12 17:49:11,"Legs 2",46m,"Seated Leg Curl (Machine)",3,32.0,11,0,0,,,0
2024-01-12 17:49:11,"Legs 2",46m,"Seated Leg Curl (Machine)",4,32.0,9,0,0,,,0
2024-01-12 17:49:11,"Legs 2",46m,"Seated Calf Raise (Plate Loaded)",1,20.0,16,0,0,"",,0
2024-01-12 17:49:11,"Legs 2",46m,"Seated Calf Raise (Plate Loaded)",2,20.0,15,0,0,,,0
2024-01-12 17:49:11,"Legs 2",46m,"Seated Calf Raise (Plate Loaded)",3,20.0,17,0,0,,,0
2024-01-13 15:56:35,"Push 1",1h 10m,"Bench Press (Barbell)",1,60.0,8,0,0,"","Push 1",0
2024-01-13 15:56:35,"Push 1",1h 10m,"Bench Press (Barbell)",2,70.0,4,0,0,,,0
2024-01-13 15:56:35,"Push 1",1h 10m,"Bench Press (Barbell)",3,70.0,4,0,0,,,0
2024-01-13 15:56:35,"Push 1",1h 10m,"Bench Press (Barbell)",4,60.0,8,0,0,,,0
2024-01-13 15:56:35,"Push 1",1h 10m,"Cable Crossover",1,16.0,14,0,0,"",,0
2024-01-13 15:56:35,"Push 1",1h 10m,"Cable Crossover",2,20.0,12,0,0,,,0
2024-01-13 15:56:35,"Push 1",1h 10m,"Cable Crossover",3,24.0,8,0,0,,,0
2024-01-13 15:56:35,"Push 1",1h 10m,"Arnold Press (Dumbbell)",1,28.0,10,0,0,"",,0
2024-01-13 15:56:35,"Push 1",1h 10m,"Arnold Press (Dumbbell)",2,28.0,9,0,0,,,0
2024-01-13 15:56:35,"Push 1",1h 10m,"Arnold Press (Dumbbell)",3,28.0,9,0,0,,,0
2024-01-13 15:56:35,"Push 1",1h 10m,"Arnold Press (Dumbbell)",4,28.0,8,0,0,,,0
2024-01-13 15:56:35,"Push 1",1h 10m,"Lateral Raise (Cable)",1,23.0,11,0,0,"",,0
2024-01-13 15:56:35,"Push 1",1h 10m,"Lateral Raise (Cable)",2,23.0,12,0,0,,,0
2024-01-13 15:56:35,"Push 1",1h 10m,"Lateral Raise (Cable)",3,23.0,13,0,0,,,0
2024-01-13 15:56:35,"Push 1",1h 10m,"Lying dumbell tricep extension ",1,24.0,10,0,0,"",,0
2024-01-13 15:56:35,"Push 1",1h 10m,"Lying dumbell tricep extension ",2,24.0,10,0,0,,,0
2024-01-13 15:56:35,"Push 1",1h 10m,"Lying dumbell tricep extension ",3,24.0,7,0,0,,,0
2024-01-13 15:56:35,"Push 1",1h 10m,"Waiter's curls",1,24.0,11,0,0,"",,0
2024-01-13 15:56:35,"Push 1",1h 10m,"Waiter's curls",2,24.0,9,0,0,,,0
2024-01-13 15:56:35,"Push 1",1h 10m,"Waiter's curls",3,24.0,8,0,0,,,0
2024-01-15 20:30:14,"Pull 1",16h 47m,"Deadlift (Barbell)",1,60.0,8,0,0,"","",0
2024-01-15 20:30:14,"Pull 1",16h 47m,"Deadlift (Barbell)",2,90.0,6,0,0,,,0
2024-01-15 20:30:14,"Pull 1",16h 47m,"Deadlift (Barbell)",3,110.0,2,0,0,,,0
2024-01-15 20:30:14,"Pull 1",16h 47m,"Seated Row (Machine)",1,72.0,10,0,0,"",,0
2024-01-15 20:30:14,"Pull 1",16h 47m,"Seated Row (Machine)",2,72.0,10,0,0,,,0
2024-01-15 20:30:14,"Pull 1",16h 47m,"Seated Row (Machine)",3,72.0,8,0,0,,,0
2024-01-15 20:30:14,"Pull 1",16h 47m,"Triceps Extension (Cable)",1,14.0,15,0,0,"Overhead ",,0
2024-01-15 20:30:14,"Pull 1",16h 47m,"Triceps Extension (Cable)",2,17.0,11,0,0,,,0
2024-01-16 19:59:00,"Pull 1",21h 57m,"Pullover (Dumbbell)",1,26.0,12,0,0,"","",0
2024-01-16 19:59:00,"Pull 1",21h 57m,"Pullover (Dumbbell)",2,28.0,11,0,0,,,0
2024-01-16 19:59:00,"Pull 1",21h 57m,"Pullover (Dumbbell)",3,30.0,5,0,0,,,0
2024-01-16 19:59:00,"Pull 1",21h 57m,"Upright Row (Dumbbell)",1,25.0,11,0,0,"",,0
2024-01-16 19:59:00,"Pull 1",21h 57m,"Upright Row (Dumbbell)",2,30.0,10,0,0,,,0
2024-01-16 19:59:00,"Pull 1",21h 57m,"Upright Row (Dumbbell)",3,30.0,9,0,0,,,0
2024-01-16 19:59:00,"Pull 1",21h 57m,"Bicep Curl (Machine)",1,23.0,9,0,0,"",,
2024-01-16 19:59:00,"Pull 1",21h 57m,"Bicep Curl (Machine)",2,18.0,9,0,0,,,
2024-01-17 17:59:12,"Legs 1",41m,"Squat (Barbell)",1,40.0,9,0,0,"","",0
2024-01-17 17:59:12,"Legs 1",41m,"Squat (Barbell)",2,60.0,6,0,0,,,0
2024-01-17 17:59:12,"Legs 1",41m,"Squat (Barbell)",3,70.0,5,0,0,,,0
2024-01-17 17:59:12,"Legs 1",41m,"Squat (Barbell)",4,70.0,4,0,0,,,0
2024-01-17 17:59:12,"Legs 1",41m,"Lunge (Dumbbell)",1,18.0,10,0,0,"",,0
2024-01-17 17:59:12,"Legs 1",41m,"Lunge (Dumbbell)",2,18.0,9,0,0,,,0
2024-01-17 17:59:12,"Legs 1",41m,"Lunge (Dumbbell)",3,20.0,6,0,0,,,0
2024-01-17 17:59:12,"Legs 1",41m,"Leg Extension (Machine)",1,59.0,10,0,0,"",,0
2024-01-17 17:59:12,"Legs 1",41m,"Leg Extension (Machine)",2,59.0,12,0,0,,,0
2024-01-17 17:59:12,"Legs 1",41m,"Leg Extension (Machine)",3,66.0,8,0,0,,,0
2024-01-17 17:59:12,"Legs 1",41m,"Standing Calf Raise (Machine)",1,55.0,17,0,0,"",,0
2024-01-17 17:59:12,"Legs 1",41m,"Standing Calf Raise (Machine)",2,55.0,14,0,0,,,0
2024-01-17 17:59:12,"Legs 1",41m,"Standing Calf Raise (Machine)",3,55.0,14,0,0,,,0
2024-01-19 17:37:54,"Push 2",57m,"Overhead Press (Barbell)",1,30.0,7,0,0,"","",0
2024-01-19 17:37:54,"Push 2",57m,"Overhead Press (Barbell)",2,40.0,3,0,0,,,0
2024-01-19 17:37:54,"Push 2",57m,"Overhead Press (Barbell)",3,35.0,5,0,0,,,0
2024-01-19 17:37:54,"Push 2",57m,"Overhead Press (Barbell)",4,35.0,5,0,0,,,0
2024-01-19 17:37:54,"Push 2",57m,"Bench Press (Dumbbell)",1,44.0,11,0,0,"",,0
2024-01-19 17:37:54,"Push 2",57m,"Bench Press (Dumbbell)",2,48.0,10,0,0,,,0
2024-01-19 17:37:54,"Push 2",57m,"Bench Press (Dumbbell)",3,52.0,5,0,0,,,0
2024-01-19 17:37:54,"Push 2",57m,"Bent Over Row (Barbell)",1,50.0,12,0,0,"",,
2024-01-19 17:37:54,"Push 2",57m,"Bent Over Row (Barbell)",2,60.0,9,0,0,,,
2024-01-19 17:37:54,"Push 2",57m,"Bent Over Row (Barbell)",3,60.0,10,0,0,,,
2024-01-19 17:37:54,"Push 2",57m,"Chest Fly (Dumbbell)",1,79.0,10,0,0,"Machine if empty",,0
2024-01-19 17:37:54,"Push 2",57m,"Chest Fly (Dumbbell)",2,79.0,11,0,0,,,0
2024-01-19 17:37:54,"Push 2",57m,"Bicep Curl (Dumbbell)",1,27.0,12,0,0,"",,0
2024-01-19 17:37:54,"Push 2",57m,"Bicep Curl (Dumbbell)",2,27.0,9,0,0,,,0
2024-01-19 17:37:54,"Push 2",57m,"Bicep Curl (Dumbbell)",3,14.0,11,0,0,,,0
2024-01-28 18:31:50,"Evening Workout",34m,"Bench Press (Barbell)",1,60.0,8,0,0,"","",
2024-01-28 18:31:50,"Evening Workout",34m,"Bench Press (Barbell)",2,60.0,6,0,0,,,
2024-01-28 18:31:50,"Evening Workout",34m,"Bench Press (Barbell)",3,65.0,6,0,0,,,
2024-01-28 18:31:50,"Evening Workout",34m,"Bench Press (Barbell)",4,70.0,3,0,0,,,
2024-01-28 18:31:50,"Evening Workout",34m,"Shoulder Press (Plate Loaded)",1,30.0,8,0,0,"",,
2024-01-28 18:31:50,"Evening Workout",34m,"Shoulder Press (Plate Loaded)",2,35.0,6,0,0,,,
2024-01-28 18:31:50,"Evening Workout",34m,"Shoulder Press (Plate Loaded)",3,40.0,2,0,0,,,
2024-01-28 18:31:50,"Evening Workout",34m,"Shoulder Press (Plate Loaded)",4,35.0,6,0,0,,,
2024-01-29 17:43:21,"Pull 2",47h 56m,"Deadlift (Barbell)",1,60.0,8,0,0,"","",0
2024-01-29 17:43:21,"Pull 2",47h 56m,"Deadlift (Barbell)",2,95.0,5,0,0,,,0
2024-01-29 17:43:21,"Pull 2",47h 56m,"Deadlift (Barbell)",3,110.0,2,0,0,,,0
2024-01-29 17:43:21,"Pull 2",47h 56m,"Pull Up",1,40.0,8,0,0,"",,0
2024-01-29 17:43:21,"Pull 2",47h 56m,"Pull Up",2,40.0,10,0,0,,,0
2024-01-29 17:43:21,"Pull 2",47h 56m,"Pull Up",3,45.0,7,0,0,,,0
2024-01-29 17:43:21,"Pull 2",47h 56m,"Bent Over Row (Dumbbell)",1,25.0,9,0,0,"",,0
2024-01-29 17:43:21,"Pull 2",47h 56m,"Bent Over Row (Dumbbell)",2,25.0,9,0,0,,,0
2024-01-29 17:43:21,"Pull 2",47h 56m,"Bent Over Row (Dumbbell)",3,25.0,7,0,0,,,0
2024-01-29 17:43:21,"Pull 2",47h 56m,"Straight arm pushdown ",1,22.5,8,0,0,"",,0
2024-01-29 17:43:21,"Pull 2",47h 56m,"Straight arm pushdown ",2,18.0,13,0,0,,,0
2024-01-29 17:43:21,"Pull 2",47h 56m,"Straight arm pushdown ",3,18.0,13,0,0,,,0
2024-01-29 17:43:21,"Pull 2",47h 56m,"Bicep Curl (Barbell)",1,23.0,13,0,0,"",,0
2024-01-29 17:43:21,"Pull 2",47h 56m,"Bicep Curl (Barbell)",2,25.0,9,0,0,,,0
2024-01-29 17:43:21,"Pull 2",47h 56m,"Bicep Curl (Barbell)",3,25.0,7,0,0,,,0
2024-01-29 17:43:21,"Pull 2",47h 56m,"Triceps Pushdown (Cable - Straight Bar)",1,31.5,11,0,0,"",,0
2024-01-29 17:43:21,"Pull 2",47h 56m,"Triceps Pushdown (Cable - Straight Bar)",2,36.0,7,0,0,,,0
2024-01-29 17:43:21,"Pull 2",47h 56m,"Triceps Pushdown (Cable - Straight Bar)",3,36.0,12,0,0,,,0
2024-01-29 17:43:21,"Pull 2",47h 56m,"Face Pull (Cable)",1,27.0,13,0,0,"",,0
2024-01-29 17:43:21,"Pull 2",47h 56m,"Face Pull (Cable)",2,22.5,17,0,0,,,0
2024-01-29 17:43:21,"Pull 2",47h 56m,"Face Pull (Cable)",3,22.0,15,0,0,,,
2024-01-31 17:47:01,"Legs 2",40m,"Leg Press",1,50.0,9,0,0,"","",0
2024-01-31 17:47:01,"Legs 2",40m,"Leg Press",2,90.0,8,0,0,,,0
2024-01-31 17:47:01,"Legs 2",40m,"Leg Press",3,110.0,7,0,0,,,0
2024-01-31 17:47:01,"Legs 2",40m,"Leg Press",4,130.0,7,0,0,,,0
2024-01-31 17:47:01,"Legs 2",40m,"Lunge (Dumbbell)",1,20.0,10,0,0,"",,0
2024-01-31 17:47:01,"Legs 2",40m,"Lunge (Dumbbell)",2,20.0,9,0,0,,,0
2024-01-31 17:47:01,"Legs 2",40m,"Lunge (Dumbbell)",3,20.0,8,0,0,,,0
2024-01-31 17:47:01,"Legs 2",40m,"Seated Leg Curl (Machine)",1,50.0,6,0,0,"",,0
2024-01-31 17:47:01,"Legs 2",40m,"Seated Leg Curl (Machine)",2,40.0,8,0,0,,,0
2024-01-31 17:47:01,"Legs 2",40m,"Seated Leg Curl (Machine)",3,40.0,8,0,0,,,0
2024-01-31 17:47:01,"Legs 2",40m,"Seated Leg Curl (Machine)",4,40.0,8,0,0,,,0
2024-01-31 17:47:01,"Legs 2",40m,"Seated Calf Raise (Plate Loaded)",1,20.0,17,0,0,"",,0
2024-01-31 17:47:01,"Legs 2",40m,"Seated Calf Raise (Plate Loaded)",2,20.0,16,0,0,,,0
2024-01-31 17:47:01,"Legs 2",40m,"Seated Calf Raise (Plate Loaded)",3,20.0,14,0,0,,,0
2024-02-03 16:56:11,"Push 1",56m,"Bench Press (Barbell)",1,60.0,8,0,0,"","Push 1",0
2024-02-03 16:56:11,"Push 1",56m,"Bench Press (Barbell)",2,60.0,6,0,0,,,0
2024-02-03 16:56:11,"Push 1",56m,"Bench Press (Barbell)",3,65.0,6,0,0,,,0
2024-02-03 16:56:11,"Push 1",56m,"Bench Press (Barbell)",4,70.0,3,0,0,,,0
2024-02-03 16:56:11,"Push 1",56m,"Cable Crossover",1,36.0,10,0,0,"",,0
2024-02-03 16:56:11,"Push 1",56m,"Cable Crossover",2,36.0,10,0,0,,,0
2024-02-03 16:56:11,"Push 1",56m,"Cable Crossover",3,36.0,10,0,0,,,0
2024-02-03 16:56:11,"Push 1",56m,"Arnold Press (Dumbbell)",1,28.0,9,0,0,"",,0
2024-02-03 16:56:11,"Push 1",56m,"Arnold Press (Dumbbell)",2,28.0,9,0,0,,,0
2024-02-03 16:56:11,"Push 1",56m,"Arnold Press (Dumbbell)",3,28.0,9,0,0,,,0
2024-02-03 16:56:11,"Push 1",56m,"Arnold Press (Dumbbell)",4,28.0,9,0,0,,,0
2024-02-03 16:56:11,"Push 1",56m,"Lateral Raise (Cable)",1,4.5,15,0,0,"",,0
2024-02-03 16:56:11,"Push 1",56m,"Lateral Raise (Cable)",2,9.0,10,0,0,,,0
2024-02-03 16:56:11,"Push 1",56m,"Lateral Raise (Cable)",3,9.0,8,0,0,,,0
2024-02-03 16:56:11,"Push 1",56m,"Waiter's curls",1,22.5,12,0,0,"",,0
2024-02-03 16:56:11,"Push 1",56m,"Waiter's curls",2,25.0,9,0,0,,,0
2024-02-03 16:56:11,"Push 1",56m,"Waiter's curls",3,25.0,8,0,0,,,0
2024-02-06 20:45:02,"Pull 1",179h 26m,"Pullover (Dumbbell)",1,27.5,9,0,0,"","",0
2024-02-06 20:45:02,"Pull 1",179h 26m,"Pullover (Dumbbell)",2,27.5,9,0,0,,,0
2024-02-14 16:44:02,"Legs 1",54m,"Squat (Barbell)",1,40.0,8,0,0,"","",0
2024-02-14 16:44:02,"Legs 1",54m,"Squat (Barbell)",2,60.0,7,0,0,,,0
2024-02-14 16:44:02,"Legs 1",54m,"Squat (Barbell)",3,70.0,5,0,0,,,0
2024-02-14 16:44:02,"Legs 1",54m,"Squat (Barbell)",4,70.0,4,0,0,,,0
2024-02-14 16:44:02,"Legs 1",54m,"Lunge (Dumbbell)",1,20.0,10,0,0,"",,0
2024-02-14 16:44:02,"Legs 1",54m,"Lunge (Dumbbell)",2,20.0,8,0,0,,,0
2024-02-14 16:44:02,"Legs 1",54m,"Lunge (Dumbbell)",3,20.0,7,0,0,,,0
2024-02-14 16:44:02,"Legs 1",54m,"Leg Extension (Machine)",1,60.0,12,0,0,"",,0
2024-02-14 16:44:02,"Legs 1",54m,"Leg Extension (Machine)",2,60.0,10,0,0,,,0
2024-02-14 16:44:02,"Legs 1",54m,"Leg Extension (Machine)",3,60.0,10,0,0,,,0
2024-02-14 16:44:02,"Legs 1",54m,"Standing Calf Raise (Machine)",1,20.0,14,0,0,"",,0
2024-02-14 16:44:02,"Legs 1",54m,"Standing Calf Raise (Machine)",2,20.0,13,0,0,,,0
2024-02-14 16:44:02,"Legs 1",54m,"Standing Calf Raise (Machine)",3,20.0,13,0,0,,,0
2024-02-15 16:44:37,"Push 2",2h 19m,"Overhead Press (Barbell)",1,40.0,4,0,0,"","",0
2024-02-15 16:44:37,"Push 2",2h 19m,"Overhead Press (Barbell)",2,30.0,8,0,0,,,0
2024-02-15 16:44:37,"Push 2",2h 19m,"Overhead Press (Barbell)",3,35.0,5,0,0,,,0
2024-02-15 16:44:37,"Push 2",2h 19m,"Overhead Press (Barbell)",4,35.0,4,0,0,,,0
2024-02-15 16:44:37,"Push 2",2h 19m,"Bench Press (Dumbbell)",1,50.0,8,0,0,"",,0
2024-02-15 16:44:37,"Push 2",2h 19m,"Bench Press (Dumbbell)",2,45.0,10,0,0,,,0
2024-02-15 16:44:37,"Push 2",2h 19m,"Bench Press (Dumbbell)",3,45.0,6,0,0,,,0
2024-02-15 16:44:37,"Push 2",2h 19m,"Bent Over Row (Barbell)",1,50.0,11,0,0,"",,
2024-02-15 16:44:37,"Push 2",2h 19m,"Bent Over Row (Barbell)",2,60.0,10,0,0,,,
2024-02-15 16:44:37,"Push 2",2h 19m,"Bent Over Row (Barbell)",3,60.0,9,0,0,,,
2024-02-15 16:44:37,"Push 2",2h 19m,"Chest Fly (Dumbbell)",1,45.0,10,0,0,"Machine if empty",,0
2024-02-15 16:44:37,"Push 2",2h 19m,"Chest Fly (Dumbbell)",2,45.0,10,0,0,,,0
2024-02-15 16:44:37,"Push 2",2h 19m,"Chest Fly (Dumbbell)",3,45.0,9,0,0,,,0
2024-02-15 16:44:37,"Push 2",2h 19m,"Bench Press - Close Grip (Barbell)",1,60.0,1,0,0,"",,0
2024-02-15 16:44:37,"Push 2",2h 19m,"Bench Press - Close Grip (Barbell)",2,50.0,5,0,0,,,0
2024-02-15 16:44:37,"Push 2",2h 19m,"Bench Press - Close Grip (Barbell)",3,50.0,10,0,0,,,0
2024-02-15 16:44:37,"Push 2",2h 19m,"Bicep Curl (Dumbbell)",1,25.0,10,0,0,"",,0
2024-02-15 16:44:37,"Push 2",2h 19m,"Bicep Curl (Dumbbell)",2,25.0,9,0,0,,,0
2024-02-15 16:44:37,"Push 2",2h 19m,"Bicep Curl (Dumbbell)",3,25.0,9,0,0,,,0
2024-02-17 17:39:32,"Pull 2",54m,"Pull Up",1,45.0,11,0,0,"","",0
2024-02-17 17:39:32,"Pull 2",54m,"Pull Up",2,45.0,10,0,0,,,0
2024-02-17 17:39:32,"Pull 2",54m,"Pull Up",3,40.0,10,0,0,,,0
2024-02-17 17:39:32,"Pull 2",54m,"Bent Over Row (Dumbbell)",1,22.5,10,0,0,"",,0
2024-02-17 17:39:32,"Pull 2",54m,"Bent Over Row (Dumbbell)",2,25.0,10,0,0,,,0
2024-02-17 17:39:32,"Pull 2",54m,"Bent Over Row (Dumbbell)",3,27.5,10,0,0,,,0
2024-02-17 17:39:32,"Pull 2",54m,"Straight arm pushdown ",1,31.5,15,0,0,"",,0
2024-02-17 17:39:32,"Pull 2",54m,"Straight arm pushdown ",2,36.0,12,0,0,,,0
2024-02-17 17:39:32,"Pull 2",54m,"Straight arm pushdown ",3,36.0,11,0,0,,,0
2024-02-17 17:39:32,"Pull 2",54m,"Triceps Pushdown (Cable - Straight Bar)",1,36.0,12,0,0,"",,0
2024-02-17 17:39:32,"Pull 2",54m,"Triceps Pushdown (Cable - Straight Bar)",2,36.0,11,0,0,,,0
2024-02-17 17:39:32,"Pull 2",54m,"Triceps Pushdown (Cable - Straight Bar)",3,36.0,11,0,0,,,0
2024-02-17 17:39:32,"Pull 2",54m,"Face Pull (Cable)",1,27.0,10,0,0,"",,0
2024-02-17 17:39:32,"Pull 2",54m,"Face Pull (Cable)",2,22.5,10,0,0,,,0
2024-02-17 17:39:32,"Pull 2",54m,"Face Pull (Cable)",3,22.5,9,0,0,,,0
2024-02-18 13:49:37,"Legs 2",17h 30m,"Leg Press",1,50.0,10,0,0,"","",0
2024-02-18 13:49:37,"Legs 2",17h 30m,"Leg Press",2,90.0,6,0,0,,,0
2024-02-18 13:49:37,"Legs 2",17h 30m,"Leg Press",3,100.0,5,0,0,,,0
2024-02-18 13:49:37,"Legs 2",17h 30m,"Leg Press",4,100.0,4,0,0,,,0
2024-02-18 13:49:37,"Legs 2",17h 30m,"Lunge (Dumbbell)",1,20.0,8,0,0,"",,0
2024-02-18 13:49:37,"Legs 2",17h 30m,"Lunge (Dumbbell)",2,20.0,8,0,0,,,0
2024-02-18 13:49:37,"Legs 2",17h 30m,"Lunge (Dumbbell)",3,15.0,9,0,0,,,0
2024-02-18 13:49:37,"Legs 2",17h 30m,"Seated Leg Curl (Machine)",1,40.0,12,0,0,"",,0
2024-02-18 13:49:37,"Legs 2",17h 30m,"Seated Leg Curl (Machine)",2,40.0,11,0,0,,,0
2024-02-18 13:49:37,"Legs 2",17h 30m,"Seated Leg Curl (Machine)",3,40.0,13,0,0,,,0
2024-02-18 13:49:37,"Legs 2",17h 30m,"Seated Leg Curl (Machine)",4,40.0,10,0,0,,,0
2024-02-18 13:49:37,"Legs 2",17h 30m,"Seated Calf Raise (Plate Loaded)",1,10.0,15,0,0,"",,0
2024-02-18 13:49:37,"Legs 2",17h 30m,"Seated Calf Raise (Plate Loaded)",2,10.0,15,0,0,,,0
2024-02-20 18:08:01,"Push 1",2h 17m,"Bench Press (Barbell)",1,60.0,8,0,0,"","Push 1",0
2024-02-20 18:08:01,"Push 1",2h 17m,"Bench Press (Barbell)",2,65.0,6,0,0,,,0
2024-02-20 18:08:01,"Push 1",2h 17m,"Bench Press (Barbell)",3,65.0,4,0,0,,,0
2024-02-20 18:08:01,"Push 1",2h 17m,"Bench Press (Barbell)",4,65.0,5,0,0,,,0
2024-02-20 18:08:01,"Push 1",2h 17m,"Cable Crossover",1,36.0,10,0,0,"",,0
2024-02-20 18:08:01,"Push 1",2h 17m,"Cable Crossover",2,36.0,10,0,0,,,0
2024-02-20 18:08:01,"Push 1",2h 17m,"Cable Crossover",3,36.0,7,0,0,,,0
2024-02-20 18:08:01,"Push 1",2h 17m,"Arnold Press (Dumbbell)",1,30.0,10,0,0,"",,0
2024-02-20 18:08:01,"Push 1",2h 17m,"Arnold Press (Dumbbell)",2,35.0,7,0,0,,,0
2024-02-20 18:08:01,"Push 1",2h 17m,"Arnold Press (Dumbbell)",3,30.0,9,0,0,,,0
2024-02-20 18:08:01,"Push 1",2h 17m,"Arnold Press (Dumbbell)",4,30.0,6,0,0,,,0
2024-02-20 18:08:01,"Push 1",2h 17m,"Lateral Raise (Cable)",1,9.0,10,0,0,"",,0
2024-02-20 18:08:01,"Push 1",2h 17m,"Lateral Raise (Cable)",2,9.0,10,0,0,,,0
2024-02-20 18:08:01,"Push 1",2h 17m,"Lateral Raise (Cable)",3,4.5,15,0,0,,,0
2024-02-20 18:08:01,"Push 1",2h 17m,"Lying dumbell tricep extension ",1,17.5,12,0,0,"",,0
2024-02-20 18:08:01,"Push 1",2h 17m,"Lying dumbell tricep extension ",2,20.0,6,0,0,,,0
2024-02-20 18:08:01,"Push 1",2h 17m,"Lying dumbell tricep extension ",3,17.5,7,0,0,,,0
2024-02-20 18:08:01,"Push 1",2h 17m,"Waiter's curls",1,22.5,11,0,0,"",,0
2024-02-20 18:08:01,"Push 1",2h 17m,"Waiter's curls",2,22.5,10,0,0,,,0
2024-02-20 18:08:01,"Push 1",2h 17m,"Waiter's curls",3,22.5,8,0,0,,,0
2024-02-21 17:11:22,"Pull 1",30m,"Seated Row (Machine)",1,50.0,5,0,0,"","",0
2024-02-23 16:50:01,"Legs 1",46m,"Squat (Barbell)",1,40.0,8,0,0,"","",0
2024-02-23 16:50:01,"Legs 1",46m,"Squat (Barbell)",2,60.0,6,0,0,,,0
2024-02-23 16:50:01,"Legs 1",46m,"Squat (Barbell)",3,70.0,5,0,0,,,0
2024-02-23 16:50:01,"Legs 1",46m,"Squat (Barbell)",4,70.0,5,0,0,,,0
2024-02-23 16:50:01,"Legs 1",46m,"Lunge (Dumbbell)",1,20.0,10,0,0,"",,0
2024-02-23 16:50:01,"Legs 1",46m,"Lunge (Dumbbell)",2,20.0,8,0,0,,,0
2024-02-23 16:50:01,"Legs 1",46m,"Lunge (Dumbbell)",3,20.0,8,0,0,,,0
2024-02-23 16:50:01,"Legs 1",46m,"Leg Extension (Machine)",1,60.0,11,0,0,"",,0
2024-02-23 16:50:01,"Legs 1",46m,"Leg Extension (Machine)",2,60.0,11,0,0,,,0
2024-02-23 16:50:01,"Legs 1",46m,"Leg Extension (Machine)",3,60.0,10,0,0,,,0
2024-02-23 16:50:01,"Legs 1",46m,"Standing Calf Raise (Machine)",1,10.0,18,0,0,"",,0
2024-02-23 16:50:01,"Legs 1",46m,"Standing Calf Raise (Machine)",2,10.0,17,0,0,,,0
2024-02-23 16:50:01,"Legs 1",46m,"Standing Calf Raise (Machine)",3,10.0,10,0,0,,,0
2024-02-26 16:22:21,"Pull 2",44m,"Deadlift (Barbell)",1,60.0,8,0,0,"","",0
2024-02-26 16:22:21,"Pull 2",44m,"Deadlift (Barbell)",2,70.0,6,0,0,,,0
2024-02-26 16:22:21,"Pull 2",44m,"Deadlift (Barbell)",3,60.0,8,0,0,,,0
2024-02-26 16:22:21,"Pull 2",44m,"Pull Up",1,45.0,10,0,0,"",,0
2024-02-26 16:22:21,"Pull 2",44m,"Pull Up",2,50.0,10,0,0,,,0
2024-02-26 16:22:21,"Pull 2",44m,"Pull Up",3,50.0,9,0,0,,,0
2024-02-26 16:22:21,"Pull 2",44m,"Bent Over Row (Dumbbell)",1,25.0,8,0,0,"",,0
2024-02-26 16:22:21,"Pull 2",44m,"Bent Over Row (Dumbbell)",2,22.0,11,0,0,,,0
2024-02-26 16:22:21,"Pull 2",44m,"Bent Over Row (Dumbbell)",3,25.0,8,0,0,,,0
2024-02-26 16:22:21,"Pull 2",44m,"Straight arm pushdown ",1,40.0,10,0,0,"",,0
2024-02-26 16:22:21,"Pull 2",44m,"Straight arm pushdown ",2,45.0,9,0,0,,,0
2024-02-26 16:22:21,"Pull 2",44m,"Straight arm pushdown ",3,40.0,10,0,0,,,0
2024-02-29 16:35:23,"Legs 1",2h 21m,"Squat (Barbell)",1,60.0,8,0,0,"","",0
